StartPoint,512,912
NotVertical,0.7289473,538.7789,512,132
NotVertical,-3.075862,1041.014,132,277
NotVertical,0,189,277,747
NotVertical,3.075862,-2108.669,747,892
NotVertical,-0.7289473,1285.221,892,512
NotVertical,0.7289473,-261.221,512,892
NotVertical,-3.075862,3132.669,892,747
NotVertical,0,835,747,277
NotVertical,3.075862,-17.01382,277,132
NotVertical,-0.7289473,485.221,132,512
