StartPoint,512,912
NotVertical,2.41844,-326.2411,512,230
NotVertical,-2.41844,1350.241,230,512
NotVertical,-0.4134897,558.3109,112,794
NotVertical,0.4134897,134.8974,230,912
NotVertical,2.41844,-1126.241,512,794
NotVertical,-2.41844,2150.241,794,512
NotVertical,-0.4134897,889.1027,912,230
NotVertical,0.4134897,465.6891,794,112
