StartPoint,512,912
NotVertical,-0.7265425,1290.529,901.4226,521
NotVertical,0.7265425,533.4714,521,140.5774
NotVertical,-3.077684,1068.26,140.5774,285.8858
NotVertical,-2.59598E-07,188.3934,285.8858,756.114
NotVertical,3.077682,-2138.685,756.114,901.4226
