StartPoint,512,912
NotVertical,1.731214,25.61847,512,166
NotVertical,-0.001445087,313.2399,166,858
NotVertical,-1.734104,1799.861,858,512
NotVertical,1.734104,-575.8613,512,685
NotVertical,0,612,685,339
NotVertical,-1.734104,1199.861,339,512
